,0
16820,651984
16821,777400
16822,59934
16823,234642
16824,708910
16825,10484
16826,229321
16827,496506
16828,224108
16829,326676
16830,645828
16831,893108
16832,177414
16833,35008
16834,709411
16835,878684
16836,635156
16837,669333
16838,331235
16839,401257
16840,629887
16841,216569
16842,676353
16843,855646
16844,869187
16845,986984
16846,916906
16847,376417
16848,605863
16849,768924
16850,395226
16851,531829
16852,428036
16853,864451
16854,217736
16855,199766
16856,406229
16857,282261
16858,820763
16859,460412
16860,113790
16861,970141
16862,646763
16863,824484
16864,984256
16865,192952
16866,643080
16867,380993
16868,324500
16869,968739
16870,733251
16871,295884
16872,775298
16873,326323
16874,835402
16875,48907
16876,730155
16877,218144
16878,528007
16879,11054
16880,168053
16881,785458
16882,210697
16883,875950
16884,347136
16885,512752
16886,47578
16887,152801
16888,196920
16889,911
16890,426063
16891,108767
16892,826905
16893,775647
16894,267552
16895,327400
16896,208423
16897,695268
16898,934759
16899,644898
16900,734471
16901,266046
16902,23843
16903,361280
16904,882077
16905,192191
16906,273371
16907,914687
16908,462795
16909,734998
16910,800792
16911,534578
16912,333206
16913,690965
16914,199147
16915,763088
16916,193662
16917,741036
16918,631458
16919,316776
16920,401697
16921,899522
16922,539935
16923,741216
16924,573247
16925,861598
16926,238500
16927,869281
16928,550991
16929,867173
16930,466549
16931,169760
16932,795623
16933,253760
16934,530087
16935,48174
16936,475304
16937,395152
16938,457410
16939,937002
16940,672225
16941,90651
16942,760090
16943,519978
16944,493800
16945,968751
16946,551729
16947,674756
16948,10998
16949,174322
16950,64919
16951,482355
16952,725107
16953,247026
16954,36337
16955,966058
16956,423013
16957,862148
16958,305232
16959,501288
16960,70722
16961,308338
16962,898229
16963,715770
16964,402896
16965,960028
16966,463544
16967,794938
16968,53545
16969,1102
16970,393337
16971,641353
16972,764412
16973,878760
16974,307863
16975,935025
16976,295668
16977,990628
16978,566684
16979,589533
16980,717853
16981,614153
16982,587018
16983,320131
16984,604635
16985,373286
16986,374458
16987,856915
16988,316300
16989,808932
16990,684659
16991,9396
16992,935966
16993,742558
16994,537634
16995,489291
16996,355753
16997,310572
16998,464853
16999,2070
17000,32902
17001,184745
17002,276340
17003,702227
17004,141717
17005,855594
17006,924146
17007,80753
17008,333148
17009,529510
17010,187746
17011,479267
17012,245059
17013,215598
17014,862439
17015,807162
17016,473303
17017,148700
17018,437225
17019,909423
17020,759140
17021,691671
17022,45138
17023,157655
17024,810442
17025,882322
17026,350676
17027,204497
17028,130027
17029,495244
17030,690896
17031,390619
17032,534411
17033,87644
17034,703410
17035,922072
17036,725858
17037,347774
17038,74288
17039,113165
17040,843756
17041,443227
17042,530172
17043,637229
17044,306893
17045,62974
17046,560259
17047,504333
17048,269989
17049,990748
17050,534515
17051,841646
17052,682196
17053,996213
17054,463770
17055,536887
17056,80980
17057,754392
17058,536859
17059,895866
17060,273821
17061,295333
17062,545640
17063,748805
17064,226419
17065,690598
17066,734162
17067,516899
17068,538310
17069,394102
17070,392455
17071,102703
17072,158529
17073,841542
17074,113583
17075,523403
17076,690740
17077,116135
17078,694901
17079,418173
17080,829535
17081,255676
17082,359795
17083,187665
17084,308576
17085,752624
17086,897147
17087,835816
17088,430803
17089,193098
17090,542907
17091,152231
17092,37109
17093,518720
17094,518941
17095,279741
17096,307802
17097,792285
17098,546337
17099,586506
17100,87227
17101,721879
17102,674059
17103,770536
17104,528330
17105,274079
17106,862923
17107,39962
17108,18065
17109,563795
17110,794659
17111,732131
17112,638540
17113,444684
17114,673844
17115,503332
17116,336102
17117,965527
17118,128257
17119,58307
17120,194325
17121,915371
17122,553567
17123,474364
17124,178287
17125,60655
17126,149552
17127,329373
17128,229851
17129,68728
17130,528059
17131,730608
17132,474143
17133,624092
17134,590950
17135,289954
17136,999378
17137,640599
17138,626136
17139,920620
17140,51899
17141,101829
17142,699647
17143,915802
17144,648010
17145,661320
17146,858373
17147,552905
17148,64801
17149,706199
17150,443127
17151,37064
17152,434
17153,729573
17154,333222
17155,849725
17156,152870
17157,364642
17158,843771
17159,154799
17160,904764
17161,792323
17162,112741
17163,771543
17164,580950
17165,241672
17166,610305
17167,44162
17168,192798
17169,670355
17170,76258
17171,603536
17172,445628
17173,354712
17174,529649
17175,477905
17176,961378
17177,748111
17178,841967
17179,245441
17180,538546
17181,349565
17182,920957
17183,713951
17184,885171
17185,968729
17186,725353
17187,46766
17188,788578
17189,818830
17190,188322
17191,900593
17192,205872
17193,481600
17194,740212
17195,492832
17196,633717
17197,329886
17198,855437
17199,508282
17200,227857
17201,89965
17202,350991
17203,955049
17204,940985
17205,871674
17206,805647
17207,477858
17208,498037
17209,677757
17210,574875
17211,246928
17212,140772
17213,113044
17214,601994
17215,277554
17216,170
17217,759525
17218,156566
17219,688798
17220,51147
17221,48412
17222,933315
17223,580519
17224,976422
17225,905420
17226,195567
17227,578469
17228,137134
17229,75580
17230,554636
17231,205118
17232,541048
17233,636752
17234,801693
17235,304098
17236,973480
17237,682371
17238,492979
17239,331696
17240,856003
17241,246295
17242,969594
17243,178214
17244,682955
17245,511862
17246,771828
17247,589335
17248,366630
17249,242928
17250,510820
17251,984419
17252,810581
17253,860929
17254,293471
17255,842214
17256,211086
17257,401969
17258,452226
17259,229371
17260,800522
17261,438183
17262,839766
17263,487644
17264,262654
17265,853033
17266,429437
17267,525406
17268,729459
17269,344566
17270,941745
17271,867162
17272,280562
17273,370032
17274,261513
17275,662107
17276,428448
17277,613449
17278,590917
17279,779605
17280,187276
17281,416920
17282,619695
17283,437106
17284,22682
17285,472511
17286,297066
17287,470090
17288,85550
17289,403261
17290,894051
17291,13061
17292,888043
17293,890600
17294,523605
17295,408247
17296,842064
17297,274705
17298,127044
17299,167505
17300,737979
17301,868
17302,543470
17303,439991
17304,731769
17305,456002
17306,553470
17307,374981
17308,233048
17309,989050
17310,901406
17311,720335
17312,692338
17313,750662
17314,132924
17315,622604
17316,554892
17317,215240
17318,622778
17319,654970
17320,275235
17321,908021
17322,529718
17323,533209
17324,721589
17325,281535
17326,989231
17327,682956
17328,542179
17329,984858
17330,549917
17331,921618
17332,181649
17333,387598
17334,611234
17335,275056
17336,46099
17337,762846
17338,378510
17339,784028
17340,206970
17341,781926
17342,72502
17343,314964
17344,218874
17345,696147
17346,728959
17347,40699
17348,148108
17349,405869
17350,172129
17351,526517
17352,144917
17353,666907
17354,759456
17355,390774
17356,703274
17357,684559
17358,764339
17359,747985
17360,826731
17361,383185
17362,412742
17363,483593
17364,74377
17365,988177
17366,573570
17367,174453
17368,542092
17369,978535
17370,232185
17371,100349
17372,306846
17373,79133
17374,634501
17375,639991
17376,60188
17377,308409
17378,959426
17379,992544
17380,736496
17381,246642
17382,59393
17383,143991
17384,235816
17385,139941
17386,386695
17387,46669
17388,140780
17389,964169
17390,26869
17391,528525
17392,734825
17393,20870
17394,888507
17395,392089
17396,255364
17397,360048
17398,77940
17399,445759
17400,226608
17401,902676
17402,785015
17403,99513
17404,805574
17405,145648
17406,146158
17407,143410
17408,89480
17409,72463
17410,136550
17411,445870
17412,321484
17413,894963
17414,158051
17415,406425
17416,473123
17417,863414
17418,521068
17419,376615
17420,401958
17421,608351
17422,866609
17423,505937
17424,94748
17425,371568
17426,487075
17427,521706
17428,620809
17429,39934
17430,191638
17431,400015
17432,439377
17433,477852
17434,274475
17435,507129
17436,444054
17437,834981
17438,687404
17439,646927
17440,667846
17441,478939
17442,943097
17443,478259
17444,674988
17445,347504
17446,25071
17447,498529
17448,410076
17449,669472
17450,688739
17451,660657
17452,987047
17453,425446
17454,844983
17455,661875
17456,380392
17457,120353
17458,33690
17459,155943
17460,966347
17461,415951
17462,846961
17463,585458
17464,9366
17465,429133
17466,93855
17467,531125
17468,871098
17469,590166
17470,148942
17471,514158
17472,845019
17473,566665
17474,929337
17475,522755
17476,945953
17477,663245
17478,379608
17479,435956
17480,336523
17481,933407
17482,97050
17483,38668
17484,635517
17485,596267
17486,157316
17487,534230
17488,686958
17489,480681
17490,875343
17491,468589
17492,166316
17493,144697
17494,222174
17495,120409
17496,989659
17497,749976
17498,996335
17499,920955
17500,976644
17501,951958
17502,503947
17503,257606
17504,220149
17505,495304
17506,784531
17507,613799
17508,310357
17509,166489
17510,573326
17511,346075
17512,386139
17513,571190
17514,144537
17515,493279
17516,940402
17517,599670
17518,395088
17519,496885
17520,253593
17521,303324
17522,685887
17523,147027
17524,286795
17525,614873
17526,270533
17527,918206
17528,955949
17529,341353
17530,89285
17531,106159
17532,825047
17533,641526
17534,218075
17535,543041
17536,698373
17537,3506
17538,847857
17539,229092
17540,143825
17541,406612
17542,534365
17543,717869
17544,815564
17545,575943
17546,109928
17547,744862
17548,867484
17549,736188
17550,988532
17551,144833
17552,533439
17553,672931
17554,541220
17555,359507
17556,587939
17557,160709
17558,878867
17559,227240
17560,265662
17561,309146
17562,591425
17563,539747
17564,945411
17565,965001
17566,538565
17567,522347
17568,99876
17569,444386
17570,877809
17571,593184
17572,968065
17573,420412
17574,218618
17575,644595
17576,607126
17577,237494
17578,5244
17579,235645
17580,379083
17581,249623
17582,490910
17583,257248
17584,30494
17585,829760
17586,47982
17587,520506
17588,680610
17589,821594
17590,49208
17591,350731
17592,594657
17593,679444
17594,996330
17595,145893
17596,721918
17597,65158
17598,141246
17599,745935
17600,678991
17601,837876
17602,279803
17603,974304
17604,382921
17605,720056
17606,189599
17607,757849
17608,313498
17609,208255
17610,611065
17611,45506
17612,118576
17613,395243
17614,40210
17615,340564
17616,1632
17617,317958
17618,132914
17619,668401
17620,643872
17621,513606
17622,13811
17623,286753
17624,220819
17625,641906
17626,134781
17627,378904
17628,239882
17629,591724
17630,376728
17631,176565
17632,242004
17633,46841
17634,369265
17635,780654
17636,658789
17637,78692
17638,559824
17639,59782
17640,586102
17641,461468
17642,157825
17643,534968
17644,896877
17645,633597
17646,226196
17647,300973
17648,551649
17649,958711
17650,202425
17651,350286
17652,161677
17653,730803
17654,691292
17655,512268
17656,149824
17657,649790
17658,617859
17659,169547
17660,103451
17661,56070
17662,435782
17663,6523
17664,484190
17665,242508
17666,935616
17667,807106
17668,235111
17669,868290
17670,538040
17671,26910
17672,651971
17673,423916
17674,594826
17675,120765
17676,630382
17677,74522
17678,611427
17679,398269
17680,3119
17681,235884
17682,414465
17683,971340
17684,465908
17685,726267
17686,184992
17687,382805
17688,943691
17689,180193
17690,575736
17691,669467
17692,846662
17693,356004
17694,344876
17695,343657
17696,274295
17697,157308
17698,863752
17699,123592
17700,232137
17701,953981
17702,333437
17703,165837
17704,228223
17705,845503
17706,545651
17707,396878
17708,839577
17709,595990
17710,450424
17711,319009
17712,507512
17713,901942
17714,2761
17715,823267
17716,23972
17717,486064
17718,783005
17719,586293
17720,849929
17721,690927
17722,669582
17723,86123
17724,649350
17725,636673
17726,883769
17727,687348
17728,35185
17729,532039
17730,742885
17731,26316
17732,424558
17733,142244
17734,30091
17735,209858
17736,169805
17737,975402
17738,773167
17739,311177
17740,102986
17741,825600
17742,163750
17743,475241
17744,263445
17745,580313
17746,134213
17747,45579
17748,400517
17749,304336
17750,931346
17751,337218
17752,73630
17753,657663
17754,597546
17755,51819
17756,978889
17757,328482
17758,871083
17759,583301
17760,335046
17761,753406
17762,60751
17763,927407
17764,227794
17765,690195
17766,964900
17767,993293
17768,204455
17769,808000
17770,930589
17771,356683
17772,508302
17773,617054
17774,793922
17775,45230
17776,683584
17777,93130
17778,416870
17779,105923
17780,226665
17781,126323
17782,697961
17783,917214
17784,383264
17785,411153
17786,659937
17787,856435
17788,976816
17789,392473
17790,448793
17791,849415
17792,247518
17793,837052
17794,272484
17795,503215
17796,346830
17797,238610
17798,815684
17799,486468
17800,464411
17801,154670
17802,979631
17803,134910
17804,181231
17805,997723
17806,311779
17807,898860
17808,71117
17809,379905
17810,710290
17811,250508
17812,588119
17813,933287
17814,752230
17815,178562
17816,294630
17817,130044
17818,592445
17819,803283
17820,800432
17821,609100
17822,435598
17823,666505
17824,25184
17825,581601
17826,163042
17827,464766
17828,942108
17829,150218
17830,146198
17831,595649
17832,480830
17833,796909
17834,68843
17835,613145
17836,974646
17837,631747
17838,75957
17839,410229
17840,581026
17841,623152
17842,515890
17843,243100
17844,592843
17845,461245
17846,70869
17847,60431
17848,175618
17849,990228
17850,483746
17851,123871
17852,77743
17853,24966
17854,640640
17855,657026
17856,538903
17857,31417
17858,23281
17859,172200
17860,394369
17861,475535
17862,196351
17863,422662
17864,365587
17865,817949
17866,729439
17867,283072
17868,121789
17869,489756
17870,24847
17871,888062
17872,254872
17873,181493
17874,595105
17875,964284
17876,730837
17877,15172
17878,975914
17879,349076
17880,186050
17881,38137
17882,201693
17883,62190
17884,811805
17885,104403
17886,962490
17887,302097
17888,650893
17889,747112
17890,520793
17891,88835
17892,893705
17893,697754
17894,222081
17895,442916
17896,493361
17897,195351
17898,536662
17899,559516
17900,707534
17901,986378
17902,856230
17903,619482
17904,762031
17905,861393
17906,315290
17907,624630
17908,783520
17909,155515
17910,718263
17911,854424
17912,736511
17913,246161
17914,581984
17915,413580
17916,385420
17917,506104
17918,334776
17919,181353
17920,796791
17921,673061
17922,702298
17923,951069
17924,874970
17925,967922
17926,688911
17927,776508
17928,396240
17929,533419
17930,829543
17931,477176
17932,9163
17933,150390
17934,952041
17935,571275
17936,407542
17937,818576
17938,228841
17939,638879
17940,994325
17941,556035
17942,428427
17943,487868
17944,81978
17945,198706
17946,369354
17947,772157
17948,409584
17949,537155
17950,313634
17951,655182
17952,725759
17953,294207
17954,296160
17955,565622
17956,356175
17957,733691
17958,214982
17959,869834
17960,226458
17961,7523
17962,482333
17963,292893
17964,293690
17965,449342
17966,816829
17967,166657
17968,49025
17969,156014
17970,847198
17971,305717
17972,787788
17973,569175
17974,629042
17975,699187
17976,663152
17977,511931
17978,621577
17979,261844
